invoice,invoicedate,customerid,items,qty,revenue,country,month,order_month,cohort_month,month_index
572327,2011-10-24 10:08:00,15277,12,205,255.89999999999998,United Kingdom,2011-10-01,2011-10,2010-10,12
572328,2011-10-24 10:11:00,13104,3,72,180.0,United Kingdom,2011-10-01,2011-10,2010-02,20
572329,2011-10-24 10:13:00,14019,24,484,621.0799999999999,United Kingdom,2011-10-01,2011-10,2011-07,3
572330,2011-10-24 10:17:00,16426,73,125,244.45,United Kingdom,2011-10-01,2011-10,2011-03,7
572331,2011-10-24 10:18:00,16491,39,478,731.5,United Kingdom,2011-10-01,2011-10,2010-10,12
572332,2011-10-24 10:20:00,17186,1,100,72.0,United Kingdom,2011-10-01,2011-10,2011-10,0
572333,2011-10-24 10:23:00,13704,15,143,219.33,United Kingdom,2011-10-01,2011-10,2011-09,1
572335,2011-10-24 10:27:00,14493,20,172,399.5,United Kingdom,2011-10-01,2011-10,2010-03,19
572336,2011-10-24 10:29:00,13523,23,396,616.8,United Kingdom,2011-10-01,2011-10,2010-11,11
572337,2011-10-24 10:30:00,14607,11,1100,1434.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572338,2011-10-24 10:30:00,15380,6,50,300.40000000000003,United Kingdom,2011-10-01,2011-10,2009-12,22
572339,2011-10-24 10:32:00,14607,7,316,765.12,United Kingdom,2011-10-01,2011-10,2009-12,22
572340,2011-10-24 10:36:00,14607,5,1872,967.6800000000001,United Kingdom,2011-10-01,2011-10,2009-12,22
572342,2011-10-24 10:38:00,14607,4,472,1048.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572344,2011-10-24 10:43:00,14607,7,744,1116.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572348,2011-10-24 11:21:00,15482,7,264,360.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572350,2011-10-24 11:33:00,15516,13,18,47.4,United Kingdom,2011-10-01,2011-10,2011-10,0
572351,2011-10-24 11:38:00,15516,1,6,6.36,United Kingdom,2011-10-01,2011-10,2011-10,0
572352,2011-10-24 11:39:00,16814,7,85,130.65,United Kingdom,2011-10-01,2011-10,2010-04,18
572353,2011-10-24 11:40:00,15215,16,126,381.0,United Kingdom,2011-10-01,2011-10,2010-04,18
572354,2011-10-24 11:41:00,15215,3,7,53.9,United Kingdom,2011-10-01,2011-10,2010-04,18
572380,2011-10-24 11:51:00,16019,29,322,416.7,United Kingdom,2011-10-01,2011-10,2009-12,22
572392,2011-10-24 11:54:00,14764,6,190,278.3,United Kingdom,2011-10-01,2011-10,2011-10,0
572399,2011-10-24 11:56:00,15628,16,268,321.5,United Kingdom,2011-10-01,2011-10,2009-12,22
572423,2011-10-24 12:02:00,16742,1,1,464.9,United Kingdom,2011-10-01,2011-10,2009-12,22
572442,2011-10-24 12:09:00,12546,24,158,401.3,Spain,2011-10-01,2011-10,2011-09,1
572443,2011-10-24 12:10:00,14145,3,180,891.0,United Kingdom,2011-10-01,2011-10,2010-04,18
572447,2011-10-24 12:25:00,17811,24,200,402.75,United Kingdom,2011-10-01,2011-10,2010-09,13
572451,2011-10-24 12:36:00,12921,31,470,792.76,United Kingdom,2011-10-01,2011-10,2009-12,22
572452,2011-10-24 12:36:00,12921,19,262,354.97999999999996,United Kingdom,2011-10-01,2011-10,2009-12,22
572453,2011-10-24 12:37:00,12921,9,55,180.32999999999998,United Kingdom,2011-10-01,2011-10,2009-12,22
572454,2011-10-24 12:38:00,13808,10,90,156.1,United Kingdom,2011-10-01,2011-10,2011-09,1
572457,2011-10-24 12:44:00,12594,24,289,722.4000000000001,Italy,2011-10-01,2011-10,2010-03,19
572458,2011-10-24 12:51:00,15142,26,365,498.74,United Kingdom,2011-10-01,2011-10,2010-07,15
572459,2011-10-24 12:53:00,14911,16,221,646.02,EIRE,2011-10-01,2011-10,2009-12,22
572460,2011-10-24 12:54:00,17001,18,208,430.8,United Kingdom,2011-10-01,2011-10,2010-03,19
572461,2011-10-24 12:56:00,17344,32,66,160.57,United Kingdom,2011-10-01,2011-10,2009-12,22
572462,2011-10-24 13:06:00,18240,6,126,422.58,United Kingdom,2011-10-01,2011-10,2011-10,0
572464,2011-10-24 13:08:00,17081,23,25,111.9,United Kingdom,2011-10-01,2011-10,2010-02,20
572465,2011-10-24 13:26:00,14474,29,140,547.66,United Kingdom,2011-10-01,2011-10,2010-05,17
572466,2011-10-24 13:28:00,14997,5,196,112.52,United Kingdom,2011-10-01,2011-10,2010-02,20
572472,2011-10-24 13:34:00,14139,26,510,415.82,United Kingdom,2011-10-01,2011-10,2010-06,16
572474,2011-10-24 13:36:00,17423,15,145,248.99,United Kingdom,2011-10-01,2011-10,2010-11,11
572475,2011-10-24 13:37:00,15271,89,179,364.14,United Kingdom,2011-10-01,2011-10,2010-08,14
572483,2011-10-24 13:50:00,16444,14,70,113.27,United Kingdom,2011-10-01,2011-10,2010-03,19
572484,2011-10-24 13:50:00,17220,41,138,283.76,United Kingdom,2011-10-01,2011-10,2010-01,21
572487,2011-10-24 13:52:00,15801,5,34,56.75,United Kingdom,2011-10-01,2011-10,2011-08,2
572490,2011-10-24 13:59:00,14467,26,91,180.27,United Kingdom,2011-10-01,2011-10,2009-12,22
572499,2011-10-24 14:10:00,15786,97,1020,1687.46,United Kingdom,2011-10-01,2011-10,2010-06,16
572504,2011-10-24 14:13:00,15786,4,34,83.9,United Kingdom,2011-10-01,2011-10,2010-06,16
572509,2011-10-24 14:25:00,17004,18,217,406.54,United Kingdom,2011-10-01,2011-10,2010-10,12
572511,2011-10-24 14:29:00,14895,20,141,454.2,United Kingdom,2011-10-01,2011-10,2009-12,22
572512,2011-10-24 14:35:00,15806,8,189,262.7,United Kingdom,2011-10-01,2011-10,2011-03,7
572513,2011-10-24 14:36:00,16728,126,356,504.67,United Kingdom,2011-10-01,2011-10,2011-03,7
572517,2011-10-24 14:47:00,15068,65,234,313.4,United Kingdom,2011-10-01,2011-10,2010-03,19
572518,2011-10-24 14:49:00,16353,1,48,237.60000000000002,United Kingdom,2011-10-01,2011-10,2009-12,22
572519,2011-10-24 14:56:00,15046,8,175,216.29,United Kingdom,2011-10-01,2011-10,2010-01,21
572520,2011-10-24 15:05:00,13165,29,880,666.84,United Kingdom,2011-10-01,2011-10,2010-10,12
572521,2011-10-24 15:19:00,15844,11,134,130.73999999999998,United Kingdom,2011-10-01,2011-10,2011-10,0
572528,2011-10-24 15:43:00,13176,72,453,492.84,United Kingdom,2011-10-01,2011-10,2011-10,0
572541,2011-10-24 16:20:00,17315,16,65,138.01,United Kingdom,2011-10-01,2011-10,2010-09,13
572542,2011-10-24 16:20:00,17272,34,569,698.39,United Kingdom,2011-10-01,2011-10,2011-03,7
572544,2011-10-24 16:34:00,16023,36,131,219.12,United Kingdom,2011-10-01,2011-10,2011-03,7
572545,2011-10-24 16:48:00,17450,4,792,1896.7200000000003,United Kingdom,2011-10-01,2011-10,2010-09,13
572552,2011-10-24 17:07:00,14096,352,843,3472.42,United Kingdom,2011-10-01,2011-10,2011-08,2
572555,2011-10-24 17:19:00,17317,1,36,38.160000000000004,United Kingdom,2011-10-01,2011-10,2011-09,1
572558,2011-10-25 08:26:00,14286,47,835,642.77,United Kingdom,2011-10-01,2011-10,2009-12,22
572559,2011-10-25 08:44:00,12476,23,292,448.88,Germany,2011-10-01,2011-10,2010-07,15
572560,2011-10-25 08:45:00,12476,11,136,648.28,Germany,2011-10-01,2011-10,2010-07,15
572561,2011-10-25 08:51:00,13652,25,288,456.84000000000003,United Kingdom,2011-10-01,2011-10,2010-02,20
572562,2011-10-25 09:07:00,13481,27,281,443.23,United Kingdom,2011-10-01,2011-10,2009-12,22
572563,2011-10-25 09:31:00,12928,19,216,334.0,United Kingdom,2011-10-01,2011-10,2010-06,16
572565,2011-10-25 10:17:00,16762,21,193,573.45,United Kingdom,2011-10-01,2011-10,2011-07,3
572566,2011-10-25 10:17:00,13050,22,482,306.17,United Kingdom,2011-10-01,2011-10,2009-12,22
572567,2011-10-25 10:27:00,12398,85,1394,1635.6599999999999,Switzerland,2011-10-01,2011-10,2011-10,0
572568,2011-10-25 10:31:00,14001,15,330,733.94,United Kingdom,2011-10-01,2011-10,2010-08,14
572569,2011-10-25 10:32:00,17870,31,233,200.55,United Kingdom,2011-10-01,2011-10,2010-11,11
572612,2011-10-25 11:14:00,16186,11,98,231.4,United Kingdom,2011-10-01,2011-10,2009-12,22
572613,2011-10-25 11:28:00,15345,20,81,393.54,United Kingdom,2011-10-01,2011-10,2011-10,0
572616,2011-10-25 11:46:00,18147,3,123,80.46,United Kingdom,2011-10-01,2011-10,2011-08,2
572617,2011-10-25 11:52:00,18272,29,331,604.25,United Kingdom,2011-10-01,2011-10,2010-03,19
572650,2011-10-25 12:00:00,15506,39,227,305.06,United Kingdom,2011-10-01,2011-10,2010-08,14
572651,2011-10-25 12:06:00,17350,37,403,734.85,United Kingdom,2011-10-01,2011-10,2010-02,20
572652,2011-10-25 12:11:00,15805,66,743,1062.43,United Kingdom,2011-10-01,2011-10,2009-12,22
572653,2011-10-25 12:12:00,15861,105,469,563.74,United Kingdom,2011-10-01,2011-10,2010-01,21
572654,2011-10-25 12:12:00,15805,2,24,45.480000000000004,United Kingdom,2011-10-01,2011-10,2009-12,22
572655,2011-10-25 12:20:00,16708,27,285,656.63,United Kingdom,2011-10-01,2011-10,2011-10,0
572656,2011-10-25 12:22:00,14607,1,288,432.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572657,2011-10-25 12:27:00,15615,12,166,381.1,United Kingdom,2011-10-01,2011-10,2009-12,22
572658,2011-10-25 12:29:00,17690,19,91,307.19,United Kingdom,2011-10-01,2011-10,2010-02,20
572660,2011-10-25 12:30:00,14527,21,50,232.71,United Kingdom,2011-10-01,2011-10,2009-12,22
572661,2011-10-25 12:38:00,17193,13,946,760.74,United Kingdom,2011-10-01,2011-10,2009-12,22
572662,2011-10-25 12:54:00,15443,76,295,622.6899999999999,United Kingdom,2011-10-01,2011-10,2010-03,19
572663,2011-10-25 12:54:00,12748,14,42,60.44,United Kingdom,2011-10-01,2011-10,2009-12,22
572664,2011-10-25 12:56:00,16401,13,232,306.3,United Kingdom,2011-10-01,2011-10,2010-06,16
572666,2011-10-25 13:03:00,15134,9,228,166.92000000000002,United Kingdom,2011-10-01,2011-10,2010-10,12
572667,2011-10-25 13:05:00,15963,18,172,280.04,United Kingdom,2011-10-01,2011-10,2011-10,0
572668,2011-10-25 13:07:00,18045,47,142,189.4,United Kingdom,2011-10-01,2011-10,2011-10,0
572669,2011-10-25 13:10:00,16549,130,376,479.4,United Kingdom,2011-10-01,2011-10,2010-03,19
572670,2011-10-25 13:14:00,13685,2,1524,594.36,United Kingdom,2011-10-01,2011-10,2011-10,0
572671,2011-10-25 13:14:00,13340,12,338,909.26,United Kingdom,2011-10-01,2011-10,2010-02,20
572672,2011-10-25 13:15:00,13340,10,284,597.6800000000001,United Kingdom,2011-10-01,2011-10,2010-02,20
572673,2011-10-25 13:16:00,13309,19,350,293.77,United Kingdom,2011-10-01,2011-10,2010-11,11
572674,2011-10-25 13:17:00,14173,12,31,129.77,United Kingdom,2011-10-01,2011-10,2009-12,22
572675,2011-10-25 13:20:00,17917,29,56,110.82,United Kingdom,2011-10-01,2011-10,2010-12,10
572676,2011-10-25 13:30:00,16258,46,649,1462.45,United Kingdom,2011-10-01,2011-10,2010-03,19
572677,2011-10-25 13:46:00,17596,44,242,182.02,United Kingdom,2011-10-01,2011-10,2009-12,22
572678,2011-10-25 13:46:00,13182,11,201,121.18,United Kingdom,2011-10-01,2011-10,2011-10,0
572679,2011-10-25 13:47:00,17024,1,24,39.599999999999994,United Kingdom,2011-10-01,2011-10,2011-07,3
572681,2011-10-25 13:51:00,13510,33,389,551.89,United Kingdom,2011-10-01,2011-10,2009-12,22
572682,2011-10-25 13:52:00,17928,6,94,134.28,United Kingdom,2011-10-01,2011-10,2010-05,17
572683,2011-10-25 13:53:00,15158,7,198,401.40000000000003,United Kingdom,2011-10-01,2011-10,2010-11,11
572688,2011-10-25 14:09:00,13028,24,380,355.94,United Kingdom,2011-10-01,2011-10,2011-10,0
572695,2011-10-25 14:23:00,12610,24,251,435.09,Italy,2011-10-01,2011-10,2011-08,2
572696,2011-10-25 14:23:00,17857,4,1001,3640.0,United Kingdom,2011-10-01,2011-10,2010-03,19
572703,2011-10-25 14:35:00,16110,154,380,643.55,United Kingdom,2011-10-01,2011-10,2010-07,15
572718,2011-10-25 14:56:00,15656,12,141,184.87,United Kingdom,2011-10-01,2011-10,2011-02,8
572719,2011-10-25 15:03:00,13871,44,376,855.17,United Kingdom,2011-10-01,2011-10,2009-12,22
572720,2011-10-25 15:04:00,13978,14,297,158.99,United Kingdom,2011-10-01,2011-10,2011-10,0
572721,2011-10-25 15:07:00,16201,31,414,479.03,United Kingdom,2011-10-01,2011-10,2010-10,12
572726,2011-10-25 15:19:00,16056,68,347,664.85,United Kingdom,2011-10-01,2011-10,2011-10,0
572732,2011-10-25 15:21:00,18079,53,2017,964.99,United Kingdom,2011-10-01,2011-10,2010-08,14
572733,2011-10-25 15:27:00,18079,5,340,480.8,United Kingdom,2011-10-01,2011-10,2010-08,14
572734,2011-10-25 15:34:00,13694,15,1389,1632.63,United Kingdom,2011-10-01,2011-10,2009-12,22
572735,2011-10-25 15:36:00,15630,39,520,789.49,United Kingdom,2011-10-01,2011-10,2010-03,19
572737,2011-10-25 15:39:00,13384,13,174,298.26,United Kingdom,2011-10-01,2011-10,2010-07,15
572738,2011-10-25 15:39:00,14234,6,120,82.56,United Kingdom,2011-10-01,2011-10,2011-10,0
572741,2011-10-25 15:47:00,14341,48,520,797.2,United Kingdom,2011-10-01,2011-10,2009-12,22
572742,2011-10-25 15:48:00,14341,15,174,245.56,United Kingdom,2011-10-01,2011-10,2009-12,22
572743,2011-10-25 16:13:00,14482,41,498,613.98,United Kingdom,2011-10-01,2011-10,2010-08,14
572744,2011-10-25 16:14:00,14085,23,247,260.79,United Kingdom,2011-10-01,2011-10,2009-12,22
572745,2011-10-25 16:20:00,14085,1,5,29.75,United Kingdom,2011-10-01,2011-10,2009-12,22
572746,2011-10-25 16:30:00,13263,50,126,203.44,United Kingdom,2011-10-01,2011-10,2010-10,12
572751,2011-10-25 17:21:00,17449,27,209,391.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572752,2011-10-25 17:22:00,17449,13,58,206.62,United Kingdom,2011-10-01,2011-10,2009-12,22
572753,2011-10-25 17:29:00,15856,22,231,292.25,United Kingdom,2011-10-01,2011-10,2009-12,22
572755,2011-10-25 17:31:00,13601,57,273,320.12,United Kingdom,2011-10-01,2011-10,2010-06,16
572756,2011-10-25 17:32:00,15482,7,384,360.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572760,2011-10-26 08:30:00,16225,5,42,142.68,United Kingdom,2011-10-01,2011-10,2010-02,20
572762,2011-10-26 09:50:00,15240,20,380,324.02,United Kingdom,2011-10-01,2011-10,2009-12,22
572763,2011-10-26 09:54:00,12812,15,164,229.64000000000001,Japan,2011-10-01,2011-10,2011-10,0
572764,2011-10-26 09:58:00,15110,8,59,303.85,United Kingdom,2011-10-01,2011-10,2010-08,14
572765,2011-10-26 10:02:00,16013,3,672,2251.2,United Kingdom,2011-10-01,2011-10,2009-12,22
572766,2011-10-26 10:03:00,16013,11,746,1603.06,United Kingdom,2011-10-01,2011-10,2009-12,22
572767,2011-10-26 10:11:00,17865,22,446,702.86,United Kingdom,2011-10-01,2011-10,2009-12,22
572768,2011-10-26 10:13:00,17865,3,146,177.64000000000001,United Kingdom,2011-10-01,2011-10,2009-12,22
572769,2011-10-26 10:15:00,14051,11,218,959.7,United Kingdom,2011-10-01,2011-10,2009-12,22
572770,2011-10-26 10:16:00,12371,1,9,360.0,Switzerland,2011-10-01,2011-10,2010-03,19
572771,2011-10-26 10:24:00,16173,15,139,262.57,United Kingdom,2011-10-01,2011-10,2011-09,1
572772,2011-10-26 10:29:00,17511,16,1167,1820.89,United Kingdom,2011-10-01,2011-10,2009-12,22
572773,2011-10-26 10:30:00,17511,4,48,78.72,United Kingdom,2011-10-01,2011-10,2009-12,22
572774,2011-10-26 10:33:00,16966,1,1,3.25,United Kingdom,2011-10-01,2011-10,2011-04,6
572775,2011-10-26 10:43:00,13126,19,147,344.22,United Kingdom,2011-10-01,2011-10,2010-03,19
572792,2011-10-26 10:51:00,15516,1,3,8.67,United Kingdom,2011-10-01,2011-10,2011-10,0
572810,2011-10-26 11:08:00,13644,27,483,446.73,United Kingdom,2011-10-01,2011-10,2011-08,2
572811,2011-10-26 11:14:00,16071,21,180,326.24,United Kingdom,2011-10-01,2011-10,2010-02,20
572812,2011-10-26 11:19:00,15089,9,29,146.65,United Kingdom,2011-10-01,2011-10,2011-08,2
572830,2011-10-26 11:36:00,16208,26,90,166.67,United Kingdom,2011-10-01,2011-10,2010-02,20
572832,2011-10-26 11:40:00,16454,1,1,1.0,United Kingdom,2011-10-01,2011-10,2010-04,18
572833,2011-10-26 11:41:00,12748,8,15,30.82,United Kingdom,2011-10-01,2011-10,2009-12,22
572834,2011-10-26 11:46:00,12748,13,33,64.32,United Kingdom,2011-10-01,2011-10,2009-12,22
572835,2011-10-26 11:49:00,17428,6,321,615.4,United Kingdom,2011-10-01,2011-10,2009-12,22
572836,2011-10-26 11:51:00,15568,16,112,194.21,United Kingdom,2011-10-01,2011-10,2011-09,1
572837,2011-10-26 12:01:00,14754,26,313,409.78,United Kingdom,2011-10-01,2011-10,2010-01,21
572838,2011-10-26 12:03:00,14539,7,53,72.13,United Kingdom,2011-10-01,2011-10,2011-10,0
572843,2011-10-26 12:06:00,14315,33,332,930.98,United Kingdom,2011-10-01,2011-10,2010-03,19
572845,2011-10-26 12:11:00,16013,1,960,864.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572846,2011-10-26 12:14:00,14550,26,207,340.79,United Kingdom,2011-10-01,2011-10,2010-08,14
572847,2011-10-26 12:15:00,14606,29,55,115.15,United Kingdom,2011-10-01,2011-10,2009-12,22
572848,2011-10-26 12:19:00,16188,15,137,226.83,United Kingdom,2011-10-01,2011-10,2010-10,12
572851,2011-10-26 12:22:00,16013,2,198,476.1,United Kingdom,2011-10-01,2011-10,2009-12,22
572852,2011-10-26 12:24:00,12879,3,168,65.52000000000001,United Kingdom,2011-10-01,2011-10,2011-09,1
572853,2011-10-26 12:28:00,17712,29,215,522.91,United Kingdom,2011-10-01,2011-10,2011-10,0
572854,2011-10-26 12:28:00,14096,14,120,367.74,United Kingdom,2011-10-01,2011-10,2011-08,2
572856,2011-10-26 12:28:00,18118,15,69,106.14,United Kingdom,2011-10-01,2011-10,2010-11,11
572857,2011-10-26 12:31:00,16701,1,72,128.88,United Kingdom,2011-10-01,2011-10,2009-12,22
572858,2011-10-26 12:36:00,13571,31,144,136.63,United Kingdom,2011-10-01,2011-10,2009-12,22
572859,2011-10-26 12:39:00,16418,51,114,306.90999999999997,United Kingdom,2011-10-01,2011-10,2010-10,12
572860,2011-10-26 12:42:00,17470,20,400,308.6,United Kingdom,2011-10-01,2011-10,2010-07,15
572861,2011-10-26 12:46:00,14102,36,263,421.09999999999997,United Kingdom,2011-10-01,2011-10,2011-10,0
572862,2011-10-26 12:48:00,16750,31,46,114.74,United Kingdom,2011-10-01,2011-10,2011-04,6
572863,2011-10-26 12:53:00,17841,16,170,219.66,United Kingdom,2011-10-01,2011-10,2009-12,22
572865,2011-10-26 13:01:00,17841,44,164,185.11,United Kingdom,2011-10-01,2011-10,2009-12,22
572866,2011-10-26 13:07:00,15005,32,109,184.01,United Kingdom,2011-10-01,2011-10,2009-12,22
572867,2011-10-26 13:19:00,14598,50,189,221.97,United Kingdom,2011-10-01,2011-10,2010-05,17
572868,2011-10-26 13:20:00,17564,12,43,124.34,United Kingdom,2011-10-01,2011-10,2011-09,1
572869,2011-10-26 13:21:00,12798,1,960,1718.4,Japan,2011-10-01,2011-10,2010-10,12
572870,2011-10-26 13:22:00,13408,5,100,309.76,United Kingdom,2011-10-01,2011-10,2009-12,22
572871,2011-10-26 13:24:00,13408,7,253,327.98,United Kingdom,2011-10-01,2011-10,2009-12,22
572872,2011-10-26 13:27:00,15320,36,326,267.13,United Kingdom,2011-10-01,2011-10,2011-10,0
572873,2011-10-26 13:27:00,12820,22,244,343.76,United Kingdom,2011-10-01,2011-10,2009-12,22
572874,2011-10-26 13:28:00,13408,9,162,397.02,United Kingdom,2011-10-01,2011-10,2009-12,22
572875,2011-10-26 13:31:00,17706,1,12,20.04,United Kingdom,2011-10-01,2011-10,2010-01,21
572876,2011-10-26 13:31:00,17109,6,99,109.17000000000002,United Kingdom,2011-10-01,2011-10,2010-07,15
572877,2011-10-26 13:31:00,17706,3,24,244.38,United Kingdom,2011-10-01,2011-10,2010-01,21
572878,2011-10-26 13:34:00,16029,3,260,431.6,United Kingdom,2011-10-01,2011-10,2009-12,22
572879,2011-10-26 13:34:00,13408,1,36,118.44,United Kingdom,2011-10-01,2011-10,2009-12,22
572880,2011-10-26 13:35:00,16415,54,187,210.35,United Kingdom,2011-10-01,2011-10,2010-02,20
572881,2011-10-26 13:36:00,12748,7,1502,907.0,United Kingdom,2011-10-01,2011-10,2009-12,22
572882,2011-10-26 13:36:00,18226,34,294,492.5,United Kingdom,2011-10-01,2011-10,2010-03,19
572884,2011-10-26 13:44:00,13924,17,130,309.90000000000003,United Kingdom,2011-10-01,2011-10,2011-09,1
572885,2011-10-26 13:45:00,15311,32,213,423.81,United Kingdom,2011-10-01,2011-10,2009-12,22
572886,2011-10-26 13:46:00,12448,22,243,449.45,Spain,2011-10-01,2011-10,2011-10,0
572887,2011-10-26 13:47:00,12362,33,213,786.95,Belgium,2011-10-01,2011-10,2009-12,22
572888,2011-10-26 13:47:00,13694,3,216,605.52,United Kingdom,2011-10-01,2011-10,2009-12,22
572889,2011-10-26 13:56:00,12748,29,157,185.35,United Kingdom,2011-10-01,2011-10,2009-12,22
572892,2011-10-26 14:20:00,17017,5,180,326.03999999999996,United Kingdom,2011-10-01,2011-10,2009-12,22
572893,2011-10-26 14:36:00,18059,7,102,95.78,United Kingdom,2011-10-01,2011-10,2011-10,0
572894,2011-10-26 14:39:00,12569,3,5,52.0,Germany,2011-10-01,2011-10,2011-04,6
572895,2011-10-26 14:39:00,12569,4,19,67.74,Germany,2011-10-01,2011-10,2011-04,6
572896,2011-10-26 14:41:00,12456,39,560,915.64,Switzerland,2011-10-01,2011-10,2011-03,7
572899,2011-10-26 14:50:00,13435,14,174,558.6,United Kingdom,2011-10-01,2011-10,2010-07,15
572900,2011-10-26 14:52:00,13107,3,100,124.2,United Kingdom,2011-10-01,2011-10,2010-02,20
572901,2011-10-26 14:54:00,16332,19,70,132.67,United Kingdom,2011-10-01,2011-10,2010-04,18
572902,2011-10-26 15:01:00,14866,5,600,679.56,United Kingdom,2011-10-01,2011-10,2010-08,14
572903,2011-10-26 15:17:00,17974,34,114,135.55,United Kingdom,2011-10-01,2011-10,2010-10,12
572904,2011-10-26 15:31:00,17175,7,222,311.06,United Kingdom,2011-10-01,2011-10,2011-02,8
572905,2011-10-26 15:39:00,14690,21,85,154.99,United Kingdom,2011-10-01,2011-10,2010-10,12
572906,2011-10-26 15:43:00,17557,6,45,150.8,United Kingdom,2011-10-01,2011-10,2009-12,22
572907,2011-10-26 15:44:00,12827,15,117,217.75,United Kingdom,2011-10-01,2011-10,2011-10,0
572908,2011-10-26 15:47:00,15835,15,106,278.58,United Kingdom,2011-10-01,2011-10,2011-01,9
572909,2011-10-26 15:48:00,15821,28,108,316.78,United Kingdom,2011-10-01,2011-10,2011-10,0
572910,2011-10-26 15:58:00,15990,29,272,390.74,United Kingdom,2011-10-01,2011-10,2010-02,20
572911,2011-10-26 16:03:00,16345,38,289,575.41,United Kingdom,2011-10-01,2011-10,2010-08,14
572912,2011-10-26 16:07:00,16915,18,31,129.61,United Kingdom,2011-10-01,2011-10,2010-05,17
572913,2011-10-26 16:21:00,15993,178,678,863.89,United Kingdom,2011-10-01,2011-10,2011-10,0
572914,2011-10-26 16:25:00,12948,5,68,127.68,United Kingdom,2011-10-01,2011-10,2009-12,22
572918,2011-10-26 16:43:00,14379,29,164,237.12,United Kingdom,2011-10-01,2011-10,2010-08,14
572921,2011-10-26 16:57:00,15993,61,243,421.59,United Kingdom,2011-10-01,2011-10,2011-10,0
572922,2011-10-26 17:00:00,17895,16,130,98.0,United Kingdom,2011-10-01,2011-10,2011-10,0
